site_name,posa_continent,user_location_country,user_location_region,user_location_city,orig_destination_distance,user_id,is_mobile,is_package,channel,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,srch_destination_id,srch_destination_type_id,is_booking,cnt,hotel_continent,hotel_country,hotel_market,hotel_cluster,duration,date_time_year,date_time_month,date_time_day,srch_ci_year,srch_ci_month,srch_ci_day,srch_co_year,srch_co_month,srch_co_day
13,1,46,245,37877,342.1663,407561,1,0,9,4,3,2,25459,6,0,2,6,15,1437,62,2,2014,8,12,2014,8,13,2014,8,15
2,3,66,363,9278,1461.7079,1056200,1,1,3,2,2,2,8791,1,0,3,4,8,110,34,14,2013,4,21,2013,8,2,2013,8,16
2,3,66,220,30243,236.1395,672174,1,0,9,2,0,1,12228,6,0,2,2,50,411,95,1,2013,7,19,2013,7,20,2013,7,21
2,3,66,174,26220,2490.5401,422014,0,0,0,2,0,1,8855,1,0,1,2,50,213,73,5,2014,9,19,2015,4,11,2015,4,16
2,3,66,435,40631,614.9702,967331,1,0,9,2,0,1,8268,1,0,1,2,50,682,4,3,2014,3,26,2014,3,27,2014,3,30
34,3,205,354,21728,159.7254,788952,0,0,3,2,1,1,25998,1,0,1,2,198,1657,78,3,2014,7,24,2014,8,22,2014,8,25
13,1,63,157,28017,469.704,241677,0,1,1,2,0,1,8739,1,0,1,6,144,4,16,2,2013,4,20,2013,6,15,2013,6,17
2,3,66,220,23872,442.4671,744343,1,0,9,2,0,1,8793,1,0,1,2,50,677,42,4,2014,11,11,2015,1,1,2015,1,5
2,3,66,348,48862,1.092,244454,0,0,3,1,0,1,8267,1,0,1,2,50,675,50,4,2014,10,30,2014,11,3,2014,11,7
2,3,66,467,30092,189.5051,1146214,0,0,0,2,0,1,27140,6,0,2,2,50,637,53,1,2013,2,14,2013,3,12,2013,3,13
10,0,182,316,43264,5590.2238,658711,0,0,5,2,0,1,8746,1,0,2,6,105,29,8,3,2014,9,11,2014,11,23,2014,11,26
2,3,66,321,47535,1297.4574,1079022,0,0,9,1,0,1,8250,1,0,1,2,50,628,79,1,2014,10,11,2014,10,12,2014,10,13
2,3,66,153,20706,253.1437,780593,0,0,9,1,0,1,8250,1,0,1,2,50,628,79,2,2014,4,18,2014,4,25,2014,4,27
2,3,66,174,56392,1679.1519,357875,0,0,9,2,0,1,8266,1,0,1,2,50,411,4,6,2014,1,14,2014,2,27,2014,3,5
2,3,66,363,2495,1393.4584,714943,0,0,9,2,2,1,12188,6,0,3,4,8,110,96,8,2013,4,6,2013,11,24,2013,12,2
23,1,1,436,385,333.967,1011189,0,0,1,1,0,1,8746,1,0,1,6,105,29,78,2,2013,2,6,2013,2,13,2013,2,15
2,3,66,442,53078,4877.475,663275,0,0,2,2,1,1,8253,1,0,1,6,70,19,97,6,2014,5,7,2014,7,29,2014,8,4
2,3,66,356,47475,2721.9024,828599,0,0,0,2,3,1,12222,6,0,1,2,50,213,52,7,2013,7,7,2013,7,11,2013,7,18
2,3,66,447,902,5.54,37230,0,0,9,1,0,1,12843,5,0,1,2,50,661,16,3,2014,11,12,2014,12,11,2014,12,14
8,4,77,824,15015,443.1957,242453,0,0,4,2,0,1,8257,1,0,2,0,63,1108,68,4,2013,6,14,2013,6,19,2013,6,23
2,3,66,351,36508,474.6828,290150,0,0,4,2,0,1,14846,1,0,1,2,50,674,68,3,2014,11,8,2014,12,20,2014,12,23
23,1,1,443,5968,542.9072,1174662,0,1,9,2,1,1,8745,1,0,1,6,204,27,25,7,2013,5,4,2013,8,4,2013,8,11
2,3,66,226,1834,2000.7715,1089653,1,0,9,4,0,2,1531,3,0,1,2,50,365,70,1,2014,1,26,2014,2,7,2014,2,8
34,3,205,354,41495,54.001999999999995,1002441,0,0,9,2,1,1,60434,3,0,1,2,198,750,7,2,2014,2,16,2014,2,21,2014,2,23
2,3,66,153,20706,744.561,481895,1,1,9,2,0,1,8824,1,0,1,4,8,118,31,5,2014,4,18,2014,9,14,2014,9,19
2,3,66,153,20706,1874.6142,1113699,0,1,9,3,1,1,11942,1,0,1,4,193,99,80,0,2013,4,11,2013,7,23,2013,7,23
8,4,77,824,27007,9771.7586,1182709,0,0,9,2,0,1,25442,6,0,3,6,15,1413,85,2,2013,7,7,2013,7,25,2013,7,27
2,3,66,352,8134,338.1206,791898,0,0,9,1,0,1,16183,5,0,1,2,50,1144,40,1,2014,3,16,2014,3,16,2014,3,17
2,3,66,220,2086,1789.7078,1032219,1,0,0,2,0,1,8843,1,0,3,2,50,671,86,4,2014,11,12,2015,1,16,2015,1,20
2,3,215,646,51733,1851.8021,575525,0,0,9,3,1,2,8832,1,0,2,2,50,627,34,6,2013,3,18,2013,3,24,2013,3,30
2,3,66,348,48862,11.4027,1058407,0,0,9,2,0,1,12576,5,0,1,2,50,676,75,1,2014,5,15,2014,7,5,2014,7,6
2,3,66,174,24103,1687.0677,908065,0,0,9,2,0,1,8266,1,0,2,2,50,879,39,3,2013,8,25,2013,10,5,2013,10,8
2,3,66,174,55244,0.3727,870673,0,0,9,2,2,1,3744,1,0,3,2,50,1630,6,2,2013,7,2,2013,7,2,2013,7,4
2,3,66,448,42037,6953.6082,902399,0,0,9,1,0,1,8282,1,0,1,3,126,232,15,6,2014,2,3,2014,2,11,2014,2,17
11,3,205,155,19334,5371.9889,143082,0,0,0,2,0,1,11315,1,0,1,6,204,1535,35,5,2014,11,17,2015,5,9,2015,5,14
34,3,66,337,44102,9.5464,755769,0,0,9,2,0,1,12235,6,0,1,2,50,676,99,2,2013,4,10,2013,4,26,2013,4,28
2,3,66,174,9351,191.3392,1010478,0,0,9,4,0,2,11835,1,0,1,2,50,633,37,3,2014,6,17,2014,8,8,2014,8,11
2,3,66,174,9890,2087.0465,466012,0,1,5,4,0,1,8791,1,0,1,4,8,110,65,5,2014,12,1,2015,6,5,2015,6,10
23,1,1,457,42003,91.5851,707609,0,0,9,2,0,1,21666,1,0,1,6,105,1840,36,1,2014,12,30,2015,1,1,2015,1,2
2,3,66,348,52410,1100.9166,229396,0,1,2,2,0,1,11373,1,0,1,4,128,1400,44,4,2014,12,22,2015,2,22,2015,2,26
2,3,66,442,23258,1896.7213,265308,1,1,9,2,2,1,8267,1,0,2,2,50,675,69,6,2014,2,26,2014,3,10,2014,3,16
2,3,66,442,35390,902.5882,956935,0,0,9,4,0,1,30793,4,0,1,2,50,666,53,3,2014,2,9,2014,3,15,2014,3,18
2,3,66,467,40881,860.3936,399960,1,1,9,2,0,1,8223,1,0,13,2,50,690,9,4,2013,2,16,2013,7,5,2013,7,9
2,3,66,174,19362,5665.2923,1108444,0,0,9,2,0,1,8252,1,0,1,6,170,313,37,6,2014,7,17,2014,9,10,2014,9,16
34,3,205,135,36086,1788.5296,81367,0,0,9,2,0,1,8270,1,0,1,2,198,390,25,10,2013,4,20,2013,7,11,2013,7,21
34,3,205,135,36086,530.8538,594851,1,0,9,2,0,1,35982,1,0,5,2,198,1277,63,1,2013,5,25,2013,7,19,2013,7,20
2,3,66,174,9351,987.242,651380,0,1,9,1,2,1,486,1,0,4,2,50,726,91,3,2014,11,11,2014,12,25,2014,12,28
2,3,66,318,6942,970.3941,342646,0,0,4,4,0,2,19034,1,0,2,2,50,514,85,2,2013,2,20,2013,2,21,2013,2,23
2,3,66,471,15802,74.5677,1084872,1,0,0,1,0,1,25387,1,0,1,2,50,1301,91,1,2014,7,8,2014,7,9,2014,7,10
23,1,1,363,36976,17.065,224250,0,0,5,2,0,1,33627,6,0,1,6,105,918,30,3,2013,9,20,2013,9,30,2013,10,3
2,3,66,318,51029,195.2966,682487,0,0,9,1,0,1,8230,1,1,1,2,50,637,68,1,2014,3,5,2014,3,7,2014,3,8
2,3,66,196,2428,927.3387,925593,0,0,9,1,0,1,57761,3,0,1,2,50,701,72,3,2014,10,8,2014,11,13,2014,11,16
2,3,66,356,51381,181.5039,660195,0,0,9,1,0,1,23489,6,1,1,2,50,600,50,4,2014,4,15,2014,4,15,2014,4,19
2,3,66,351,3988,853.0248,928924,0,1,5,2,2,1,8268,1,0,1,2,50,682,16,4,2014,2,14,2014,3,20,2014,3,24
2,3,66,318,46298,7683.8501,578675,0,0,0,1,0,1,874,1,1,1,3,99,1034,82,2,2013,5,29,2013,7,7,2013,7,9
10,0,182,416,32100,5474.1069,233687,0,0,0,2,2,1,8788,1,0,3,6,77,2,3,5,2013,4,3,2013,7,16,2013,7,21
11,3,205,385,46963,3664.915,1079511,0,1,9,2,1,1,15525,3,0,1,6,77,217,81,9,2013,7,12,2013,8,6,2013,8,15
2,3,66,153,20706,16.1638,856650,0,0,9,2,0,1,8272,1,0,2,2,50,659,96,1,2014,8,23,2014,8,24,2014,8,25
2,3,66,174,24103,923.3667,259263,0,1,9,2,2,1,8824,1,0,6,4,8,118,84,7,2014,6,3,2014,8,11,2014,8,18
2,3,66,337,6988,7537.53,578058,0,0,4,1,1,1,12595,5,1,1,3,112,146,57,1,2013,9,30,2013,11,13,2013,11,14
34,3,205,155,9851,2765.7333,123936,0,1,9,2,2,1,8791,1,0,1,4,8,110,65,13,2014,10,13,2015,4,12,2015,4,25
2,3,66,174,21177,2463.6222,160800,0,0,9,2,0,1,8267,1,0,1,2,50,675,56,5,2013,8,27,2013,12,4,2013,12,9
13,1,46,245,37877,4845.8116,700429,0,0,9,1,1,1,4586,3,0,1,2,50,701,16,1,2014,11,27,2015,8,13,2015,8,14
37,1,66,348,48862,8477.2652,772057,0,0,9,2,0,1,43924,1,0,2,3,104,940,38,1,2014,10,9,2014,11,18,2014,11,19
8,4,77,824,11806,9952.6644,807339,0,0,9,8,0,2,7635,3,0,1,2,50,675,77,7,2014,7,29,2014,12,15,2014,12,22
2,3,66,467,53542,767.2673,106506,0,0,8,1,0,1,172,1,0,1,2,50,744,50,1,2013,5,7,2013,7,22,2013,7,23
34,3,205,411,50761,415.6542,1061858,0,0,0,2,0,1,8228,1,0,1,2,198,371,95,2,2014,6,22,2014,7,15,2014,7,17
2,3,66,174,31320,978.5488,1133502,0,0,2,2,0,1,12270,6,0,1,2,50,663,21,3,2014,5,7,2014,6,23,2014,6,26
2,3,66,174,21420,164.43599999999998,226356,0,0,9,2,2,1,12175,6,0,1,2,50,366,18,2,2013,7,23,2013,8,6,2013,8,8
2,3,66,174,24103,5787.5866,910694,0,0,9,1,0,1,8741,1,0,2,6,144,13,25,6,2014,10,1,2014,10,6,2014,10,12
34,3,205,155,40095,2218.895,810836,0,0,5,2,0,1,11358,1,0,1,2,50,1291,32,2,2014,5,21,2014,7,17,2014,7,19
2,3,66,220,19416,30.9421,352150,1,0,2,4,0,2,8260,1,0,1,2,50,701,17,1,2014,12,17,2015,1,17,2015,1,18
8,4,77,977,53078,2737.0108,225140,0,0,5,2,2,1,20112,6,0,1,3,5,1701,63,6,2014,4,28,2014,8,25,2014,8,31
2,3,66,226,8270,195.59400000000002,337719,0,0,9,2,0,1,13441,4,0,1,2,50,682,16,4,2014,7,26,2014,10,10,2014,10,14
2,3,66,331,9189,676.0765,49062,0,0,9,1,0,1,47606,4,0,1,2,198,390,48,6,2014,9,25,2014,10,6,2014,10,12
2,3,66,363,28309,246.9933,258304,1,0,2,2,0,1,25321,1,0,1,2,50,1290,74,1,2014,10,25,2014,11,3,2014,11,4
11,3,205,135,13892,1133.9413,663877,0,0,9,2,3,2,12206,6,0,1,2,50,628,1,1,2014,11,9,2015,5,22,2015,5,23
2,3,66,462,27117,920.5489,872887,0,0,9,2,0,1,24969,1,0,1,2,50,1082,43,1,2014,4,6,2014,4,11,2014,4,12
8,4,77,977,2429,10511.8064,230334,0,1,5,2,0,2,53533,3,0,1,6,70,19,76,7,2014,8,4,2014,9,15,2014,9,22
10,0,182,416,32100,6489.0321,28105,0,0,9,1,1,1,8279,1,0,2,2,50,1230,70,6,2013,8,8,2013,10,11,2013,10,17
2,3,66,462,18767,6333.5385,1048774,0,0,4,2,0,1,792,1,0,1,6,208,1480,62,3,2013,3,3,2013,7,6,2013,7,9
2,3,66,220,19416,4396.7792,441368,0,0,9,5,1,2,8255,1,0,2,6,77,20,58,3,2014,12,13,2014,12,30,2015,1,2
13,1,46,157,34868,545.071,700792,0,1,9,1,0,1,8745,1,0,1,6,204,27,41,2,2013,2,3,2013,2,12,2013,2,14
2,3,66,254,18869,107.0879,342112,0,0,2,4,0,2,41210,4,0,1,2,50,553,16,2,2014,10,21,2014,11,21,2014,11,23
2,3,66,363,28309,4637.7047,39574,0,1,9,1,0,1,13094,3,0,2,2,50,212,9,4,2014,12,10,2015,1,4,2015,1,8
2,3,66,348,48862,1094.9473,115360,0,0,9,1,0,1,44045,3,0,1,2,50,701,47,1,2013,3,4,2013,5,15,2013,5,16
10,0,182,393,11124,4803.9759,202059,0,0,5,2,0,1,8252,1,0,1,6,170,313,67,3,2014,11,18,2015,4,22,2015,4,25
2,3,66,174,53078,5554.7145,388783,0,0,1,2,1,1,8745,1,0,1,6,204,27,50,12,2013,7,31,2013,9,17,2013,9,29
2,3,66,246,28491,1.6546,251952,0,0,3,2,0,1,14978,6,0,3,2,50,636,50,2,2013,11,19,2014,1,3,2014,1,5
2,3,66,348,47997,204.0592,564950,0,0,9,2,0,1,8291,1,0,1,2,50,191,95,2,2013,10,22,2013,11,27,2013,11,29
2,3,66,447,22642,1968.7395,1067797,1,0,9,3,3,1,19374,1,0,1,2,50,582,90,3,2014,1,20,2014,6,14,2014,6,17
2,3,66,174,13277,8667.9169,1170270,0,1,2,2,3,2,18569,1,0,1,3,182,83,78,6,2014,12,25,2015,3,28,2015,4,3
40,3,66,435,30431,274.4116,356253,0,0,9,1,0,1,305,1,0,2,2,50,453,14,2,2013,2,19,2013,2,28,2013,3,2
11,3,205,385,1347,9.7043,74708,0,0,9,1,0,1,8262,1,0,3,2,198,384,13,2,2014,1,15,2014,1,20,2014,1,22
2,3,66,351,35657,1764.7164,702689,0,1,4,2,0,1,8250,1,0,1,2,50,628,1,2,2013,6,30,2013,8,31,2013,9,2
2,3,66,442,35390,3835.7664,169566,0,1,9,4,0,1,8855,1,0,11,2,50,213,26,4,2014,2,16,2014,5,14,2014,5,18
2,3,66,442,35574,843.8152,153203,0,1,9,2,0,1,11938,1,0,1,4,8,126,52,4,2014,4,22,2014,7,23,2014,7,27
2,3,66,258,4687,712.4782,859599,0,0,9,2,0,1,45327,6,0,2,2,50,675,70,2,2013,9,19,2013,9,25,2013,9,27
2,3,66,174,9328,5916.0209,424284,0,0,3,2,0,1,112,6,0,2,6,204,1540,64,2,2013,5,12,2013,7,9,2013,7,11
2,3,66,174,16019,920.423,803800,0,1,9,2,0,1,8824,1,0,1,4,8,118,65,3,2014,4,15,2014,6,29,2014,7,2
11,3,205,155,32225,304.5999,673840,0,0,9,2,0,1,8228,1,0,2,2,198,371,33,2,2013,8,30,2013,8,31,2013,9,2
2,3,66,348,48862,4154.2758,210142,0,0,3,2,1,1,8785,1,1,1,6,105,35,37,4,2013,3,14,2013,9,11,2013,9,15
2,3,66,174,22183,490.4232,577963,0,0,9,2,1,1,12175,6,0,1,2,50,366,72,4,2014,9,19,2015,4,26,2015,4,30
34,3,205,155,14703,419.1372,285059,0,0,9,1,0,1,8228,1,0,1,2,198,371,10,2,2014,1,7,2014,1,17,2014,1,19
34,3,205,354,43201,3784.0297,945558,0,0,3,2,1,1,8745,1,0,1,6,204,27,99,3,2014,7,28,2014,9,13,2014,9,16
2,3,66,351,27951,2093.3184,487097,0,0,9,1,0,1,41835,4,0,1,2,50,360,48,1,2014,12,25,2015,1,6,2015,1,7
23,1,1,453,4846,13.6449,1024899,0,0,0,2,0,1,20273,1,0,1,6,105,1850,38,1,2014,8,27,2014,8,28,2014,8,29
11,3,66,143,14753,1814.7974,913363,0,0,1,2,1,1,8254,1,0,2,2,50,365,99,1,2014,12,25,2014,12,27,2014,12,28
2,3,66,220,5444,585.8131,415726,0,1,0,2,0,1,8825,3,0,1,4,8,111,10,4,2014,3,3,2014,3,16,2014,3,20
2,3,66,174,24103,2558.4384,1147024,0,1,9,2,3,1,8859,1,0,1,2,50,212,0,6,2014,10,6,2015,4,4,2015,4,10
2,3,66,351,274,806.5989999999999,1147755,0,1,0,1,2,1,8268,1,0,2,2,50,682,71,5,2014,9,13,2014,10,18,2014,10,23
11,3,205,135,36878,2598.4433,646257,1,1,0,2,0,1,11938,1,0,1,4,8,126,66,6,2014,12,21,2015,3,26,2015,4,1
34,3,205,135,27655,1463.8658,813565,0,0,9,2,0,1,1630,1,0,1,4,8,1402,33,2,2013,7,23,2013,8,9,2013,8,11
2,3,66,348,34576,92.6378,450154,1,0,9,2,1,1,49643,4,0,2,2,50,718,96,2,2014,8,18,2014,8,29,2014,8,31
10,0,182,393,11124,11209.2674,1105735,0,0,5,2,1,1,11271,3,0,1,3,82,231,30,5,2014,11,26,2014,12,18,2014,12,23
2,3,66,348,48862,2511.9792,230529,0,0,3,2,2,1,11620,1,0,1,2,50,369,97,4,2014,9,30,2015,3,25,2015,3,29
2,3,66,335,38023,1767.0298,689918,0,1,3,4,0,1,8791,1,0,2,4,8,110,65,5,2014,11,8,2015,3,24,2015,3,29
2,3,66,337,26644,1020.5254,1093282,0,1,9,2,1,1,8284,1,0,1,2,50,685,48,5,2014,2,18,2014,2,25,2014,3,2
2,3,66,351,48953,885.324,396333,1,0,1,2,2,1,14127,4,0,1,2,50,682,91,4,2013,5,1,2013,6,15,2013,6,19
2,3,66,474,8153,529.7698,1139725,0,0,9,2,0,1,23663,6,0,1,2,50,629,54,4,2014,6,7,2014,9,25,2014,9,29
2,3,66,196,2428,206.9176,327070,0,0,9,2,0,1,12233,6,0,2,2,50,675,56,3,2014,7,18,2014,10,3,2014,10,6
2,3,66,337,23360,3175.9461,499715,0,0,9,3,0,1,22164,3,0,2,6,31,155,10,2,2013,5,6,2013,5,27,2013,5,29
2,3,66,363,2495,4490.376,898266,0,0,1,2,0,1,25415,6,0,1,6,15,38,82,1,2013,7,1,2013,7,13,2013,7,14
2,3,215,1017,49216,175.5667,497222,0,0,9,2,0,1,8825,3,1,1,4,8,111,42,2,2013,10,22,2013,10,25,2013,10,27
34,3,205,155,14703,4713.0172,1039181,0,0,9,1,1,1,19091,3,0,1,6,70,19,6,3,2013,12,26,2014,3,18,2014,3,21
2,3,66,226,42300,266.796,685807,0,0,9,2,2,1,8793,1,0,1,2,50,677,64,3,2013,2,10,2013,3,9,2013,3,12
8,4,77,401,29226,4341.9129,21845,0,0,9,2,0,1,28964,6,0,1,3,99,1033,57,5,2013,8,5,2013,10,15,2013,10,20
2,3,66,174,39877,293.1361,646288,0,0,9,1,0,1,14985,1,0,2,2,50,1021,76,2,2014,5,7,2014,5,12,2014,5,14
13,1,46,157,34868,5662.4543,58280,0,1,9,1,0,1,8279,1,0,2,2,50,1230,70,8,2014,7,17,2014,7,26,2014,8,3
34,3,205,354,25315,4405.0029,1033544,0,0,9,4,0,1,21787,6,0,1,6,105,29,35,4,2014,8,6,2014,8,28,2014,9,1
2,3,66,220,2086,2179.3867,395631,0,1,9,5,0,3,12206,6,0,1,2,50,628,1,4,2013,9,12,2013,9,24,2013,9,28
2,3,66,258,54516,6482.4045,515114,0,0,5,6,0,3,41979,1,0,1,3,106,332,29,1,2014,1,30,2014,6,15,2014,6,16
2,3,66,174,24103,15.9535,378750,0,0,0,2,1,1,5857,3,0,1,2,50,365,47,6,2014,3,17,2014,3,28,2014,4,3
2,3,66,196,2428,6.242999999999999,1036265,0,0,9,2,0,1,25670,1,1,1,2,50,191,59,3,2013,10,14,2013,11,28,2013,12,1
2,3,66,174,53434,2390.2468,268878,1,0,9,2,1,1,5405,6,0,1,4,8,126,65,7,2014,3,23,2014,6,20,2014,6,27
2,3,66,363,39699,154.4187,644277,0,0,9,2,0,1,25336,6,0,1,2,50,191,18,2,2014,3,15,2014,3,18,2014,3,20
2,3,66,403,15802,318.7392,726217,1,0,1,2,1,1,17520,3,0,1,2,50,682,34,4,2014,6,14,2014,10,5,2014,10,9
2,3,66,325,53464,383.2664,433479,0,0,0,4,0,1,23413,1,0,2,2,50,607,39,1,2014,8,27,2014,8,31,2014,9,1
23,1,1,145,18742,5586.4512,965185,0,0,9,1,0,1,5401,6,0,1,3,182,83,12,10,2014,11,15,2014,11,27,2014,12,7
2,3,66,363,2495,4260.6156,958303,0,0,9,2,0,1,20207,6,0,1,6,105,810,59,1,2013,4,4,2013,5,14,2013,5,15
2,3,66,220,8159,4777.6999,1104807,0,0,9,2,0,1,8799,1,0,1,6,46,1463,86,1,2013,10,31,2013,11,5,2013,11,6
2,3,66,346,31371,1075.3288,629356,0,0,0,1,0,1,26657,1,1,1,2,50,1172,40,1,2014,11,16,2014,11,16,2014,11,17
2,3,66,246,50661,2553.3775,386047,0,0,2,2,0,1,3742,3,0,1,2,50,365,41,1,2014,10,22,2014,11,7,2014,11,8
11,3,205,385,1440,354.3558,499579,0,0,9,2,1,1,10496,3,0,1,2,50,691,93,2,2013,8,13,2013,8,16,2013,8,18
11,3,205,354,22772,4609.897,184272,0,0,9,2,1,1,8746,1,0,1,6,105,29,67,3,2013,2,8,2013,10,19,2013,10,22
2,3,66,447,845,253.1884,488257,1,0,3,2,2,1,62509,6,0,1,2,50,587,28,1,2014,2,16,2014,3,9,2014,3,10
2,3,66,322,31358,469.3134,60179,0,0,0,2,1,1,14808,1,0,1,2,50,581,6,2,2013,7,30,2013,8,24,2013,8,26
2,3,66,153,31762,1854.531,1109639,0,1,9,2,0,1,17520,3,0,7,2,50,682,96,5,2014,4,23,2014,5,9,2014,5,14
2,3,66,346,31371,2233.1339,495240,0,1,0,2,0,1,8267,1,0,1,2,50,675,98,5,2013,4,10,2013,5,17,2013,5,22
2,3,66,314,30468,1980.2194,702893,0,0,1,2,0,1,23682,6,0,4,2,50,659,84,2,2014,7,30,2014,10,12,2014,10,14
2,3,205,354,25315,1906.8258,3455,0,0,9,1,0,1,12257,6,0,1,4,51,1509,21,1,2013,4,9,2013,5,1,2013,5,2
2,3,66,314,47869,368.0615,181192,0,0,9,2,2,1,26045,6,0,2,2,50,681,90,7,2013,3,17,2013,3,24,2013,3,31
2,3,66,447,26008,432.474,95258,0,0,9,4,0,2,4951,3,1,1,2,50,673,91,2,2014,9,2,2014,9,11,2014,9,13
30,4,66,174,26232,7919.111,977605,0,0,9,2,0,1,20479,6,0,1,3,182,46,12,1,2013,11,3,2013,12,28,2013,12,29
11,3,205,354,11747,6162.1321,1121334,1,0,0,2,0,1,11917,1,0,1,0,140,59,44,4,2014,8,4,2015,8,1,2015,8,5
2,3,66,174,42858,1660.4767,692951,0,1,4,2,0,1,44269,8,0,2,2,50,411,6,8,2014,7,21,2014,9,11,2014,9,19
2,3,66,363,12346,3150.9396,181904,0,0,0,2,0,1,25327,6,0,1,6,31,305,25,3,2013,10,17,2013,11,3,2013,11,6
2,3,66,363,1057,1409.7307,1097909,0,1,1,2,0,1,11938,1,0,1,4,8,126,66,5,2014,4,11,2014,11,26,2014,12,1
2,3,66,462,50870,254.1434,864563,0,0,9,4,2,1,17457,1,0,1,2,50,664,51,2,2014,7,31,2014,8,8,2014,8,10
24,2,66,318,33705,6394.8963,367530,0,0,3,2,2,1,41802,6,0,1,3,106,1078,53,1,2014,12,2,2014,12,25,2014,12,26
11,3,205,385,42384,2301.7067,71668,0,0,9,2,0,1,23663,6,0,1,2,50,629,54,5,2013,5,9,2013,6,2,2013,6,7
2,3,66,337,47718,1573.3464,777028,0,1,4,2,0,1,11938,1,0,2,4,8,126,52,6,2013,9,25,2013,11,9,2013,11,15
2,3,66,174,43988,261.8493,1111043,1,0,9,2,0,1,12000,1,1,1,2,50,1015,91,2,2013,9,29,2013,11,3,2013,11,5
2,3,66,220,4948,106.6605,74627,0,0,9,2,0,1,53105,3,0,1,2,50,701,83,2,2014,5,31,2014,6,7,2014,6,9
2,3,66,363,12346,56.6125,187561,0,0,9,6,0,3,11569,1,1,1,2,50,623,89,1,2014,8,17,2014,8,17,2014,8,18
2,3,66,174,5938,426.2922,1014479,0,0,0,1,0,1,14985,1,0,1,2,50,1241,37,4,2013,2,27,2013,4,3,2013,4,7
23,1,1,401,23845,854.7002,47908,0,0,3,2,0,1,12243,6,0,1,6,204,27,10,4,2014,11,10,2015,1,2,2015,1,6
2,3,66,174,26232,6144.5711,917114,0,0,9,2,1,1,19945,6,0,3,3,99,88,46,2,2013,2,9,2013,2,10,2013,2,12
2,3,66,352,23284,1227.3096,943752,1,1,7,3,0,1,28514,6,0,2,2,50,1457,26,5,2013,12,5,2013,12,25,2013,12,30
2,3,66,318,27767,264.9299,250506,0,1,9,1,0,1,8287,1,0,1,2,198,397,72,4,2013,5,10,2013,6,2,2013,6,6
2,3,66,442,35390,2227.9998,112815,0,1,9,1,0,1,8222,1,0,1,4,119,2060,82,3,2014,6,24,2014,7,24,2014,7,27
11,3,205,385,1347,259.2648,1100202,1,1,9,2,0,1,8223,1,0,2,2,50,690,98,1,2014,10,23,2014,11,19,2014,11,20
2,3,66,260,38801,801.1294,980437,0,0,9,2,0,1,17584,6,0,1,2,50,682,0,7,2013,9,29,2013,12,23,2013,12,30
40,3,66,348,26037,560.0516,101675,0,0,9,3,0,1,26043,6,0,1,2,50,681,31,5,2014,8,12,2014,8,23,2014,8,28
2,3,66,174,9444,864.0884,1064949,0,0,1,2,0,1,12004,1,0,1,2,50,480,32,1,2014,7,8,2014,8,27,2014,8,28
2,3,66,174,42586,639.7156,762213,0,0,9,2,0,1,23682,6,0,1,2,50,659,4,2,2014,2,22,2014,3,4,2014,3,6
34,3,205,135,13892,1373.8831,719099,0,1,5,2,0,1,8278,1,0,2,2,50,368,21,7,2013,9,9,2014,2,16,2014,2,23
2,3,66,348,2559,182.5539,201746,0,0,9,2,0,1,24538,1,0,1,2,50,516,39,3,2013,7,18,2013,8,24,2013,8,27
2,3,66,363,47357,2352.8462,544816,0,0,9,2,0,1,8832,1,0,1,2,50,631,87,2,2014,10,30,2014,11,29,2014,12,1
11,3,205,354,53478,306.9965,390661,0,0,9,1,2,1,25788,6,0,1,2,50,623,16,1,2013,7,26,2013,7,31,2013,8,1
2,3,66,363,12346,3543.2643,36543,0,1,9,2,0,1,8253,1,0,3,6,70,19,97,1,2014,6,16,2014,9,12,2014,9,13
2,3,66,226,42300,1708.8355,516174,0,0,5,2,0,1,32390,4,0,2,4,174,405,63,3,2014,8,28,2014,9,5,2014,9,8
2,3,66,220,43026,61.4045,178079,0,0,9,6,0,3,19522,1,0,3,2,50,485,83,2,2014,2,17,2014,2,21,2014,2,23
2,3,66,356,22202,5800.8556,821917,0,0,0,1,0,1,8746,1,0,1,6,105,29,99,1,2013,7,14,2013,9,14,2013,9,15
34,3,205,155,40095,152.8073,554562,0,0,9,2,2,1,26415,6,0,1,2,198,399,91,3,2013,9,17,2013,9,26,2013,9,29
2,3,66,311,30031,8617.3843,917552,0,0,9,2,0,1,24725,1,0,1,3,182,86,82,1,2014,11,16,2014,11,17,2014,11,18
34,3,205,354,49492,54.2335,272541,1,0,9,2,0,1,14875,1,0,1,2,198,750,95,1,2013,11,30,2013,11,30,2013,12,1
2,3,66,348,48862,3973.1563,354412,0,0,2,2,0,1,23838,6,0,6,6,105,920,30,3,2014,4,3,2014,6,25,2014,6,28
8,4,77,462,3492,1692.7246,368334,0,1,9,2,0,1,21816,6,0,1,0,63,1108,18,1,2014,5,29,2014,6,12,2014,6,13
8,4,77,977,53780,372.0677,1156006,0,1,1,1,0,1,22133,1,0,2,0,63,1045,46,3,2013,5,30,2013,8,30,2013,9,2
2,3,66,348,48862,3626.7059,385682,0,1,9,2,0,1,8745,1,1,1,6,204,27,70,3,2014,6,5,2014,6,28,2014,7,1
2,3,66,226,42300,504.0194,655313,0,0,9,1,0,1,1542,1,0,1,2,50,719,42,2,2014,5,14,2014,7,13,2014,7,15
